iter,total_shots,n_train,m_rec,m_rec_raw,s_rec,m_rec_lcb,surrogate_confident,x_rec_u1,x_rec_u2,x_rec_u3,x_acq_u1,x_acq_u2,x_acq_u3,m_acq,s_acq,acq_score,y_acq,y_acq_second,y_rec_check,y_rec_second,q_det_rec,q_det_acq,acq_source,kappa_eff,supported_q,supported_count,health_bad,stagnation_count,restart_id,restart_failure_count,restart_signal,restart_best_signal,restart_triggered,restart_seed,boundary_streak,scout_remaining,stop_supported,center_jitter_u1,center_jitter_u2,center_jitter_u3,true_opt_u1,true_opt_u2,true_opt_u3,stopped_early
1,Inf,13,0.93838074800172411,0.93838074800172411,0.021307767689902592,0.9170729803118215,false,-0.03487014349627001,-0.037621953042497186,-0.052185447295487783,0.028869870106679851,-0.015748678984610631,-0.12565066417184756,0.8720175827606953,0.12120535256845416,1.1023077526407583,0.98697438906333779,NaN,NaN,NaN,0.95093689291294314,0.98697438906333779,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.9170729803118215,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
2,Inf,14,0.99101207926949719,0.99101207926949719,0.025798678305652203,0.965213400963845,false,0.019748349293656566,-0.020003408105989214,-0.10889735688105528,0.32511907573766718,0.028527430470055792,-0.087512742020810608,0.89953318130748072,0.13986322117742361,1.1652733015445855,0.41400722395156819,NaN,NaN,NaN,0.98799901989090388,0.41400722395156819,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.965213400963845,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
3,Inf,15,1,1.1147473174889408,0.089888062173012526,0.91011193782698752,false,-0.21036451648517077,-0.050543274789572594,-0.13254375653097791,-0.25961065629297608,-0.068544981921478731,-0.15171943108179686,1.0891825338333934,0.1279784671949076,1.3323416215037178,0.50004865766262896,NaN,NaN,NaN,0.60694259005702966,0.50004865766262896,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.91011193782698752,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
4,Inf,16,0.99597614835824921,0.99597614835824921,0.020718259985431964,0.97525788837281724,false,-0.022656552944482922,-0.019998605001168322,-0.1148198294845596,-0.27924403600248238,-0.016845479607219938,-0.081372436628267097,0.94011010105219361,0.077147753498631913,1.0866908326995943,0.53411746470345789,NaN,NaN,NaN,0.98706247399293601,0.53411746470345789,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97525788837281724,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
5,Inf,17,1,1.1323170098857276,0.083199347684244959,0.91680065231575503,false,0.39989261462544778,-0.044171067427304068,-0.10554123021186729,0.46327268575527625,-0.048758253654803463,-0.082191473494950262,1.1257630156952343,0.092394729018308183,1.3013130008300198,0.18752741140501028,NaN,NaN,NaN,0.25392186595292854,0.18752741140501028,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.91680065231575503,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
6,Inf,18,1,1.053040312163952,0.049184387119613905,0.95081561288038607,false,0.039199987503108401,-0.0085242243889586469,-0.15788310674210895,0.12169275992501927,0.0091273942677172482,-0.19297425069532981,0.99516123445602545,0.098007104351302041,1.1813747327234994,0.86782781424565569,NaN,NaN,NaN,0.9827636234719721,0.86782781424565569,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.95081561288038607,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
7,Inf,19,1,1.0175680231023441,0.020396528191379465,0.97960347180862051,false,0.0344049149288298,-0.012932076264477723,-0.14316359216779978,-0.23953807803653682,-0.060682692437574959,0.0040350412272123215,0.96605260487112332,0.087553497643772918,1.1324042503942919,0.52639253311213108,NaN,NaN,NaN,0.98499047072188972,0.52639253311213108,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97960347180862051,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
8,Inf,20,1,1.0080797072741712,0.018050470665798669,0.98194952933420132,false,0.03369490914960209,-0.013950313958204612,-0.1414129909575039,-0.07049938905549924,-0.0096326502503933931,-0.17167396743889007,0.94628121018245737,0.042179933978670342,1.0264230847419311,0.94798250773573522,NaN,NaN,NaN,0.98497799523337037,0.94798250773573522,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98194952933420132,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
9,Inf,21,1,1.0085557805518204,0.015416951153968713,0.98458304884603132,false,0.033111479127043902,-0.013922810666586058,-0.14164998765356446,-0.012697090646074605,-0.023841088974553948,-0.16438178094159972,0.94550726528829487,0.029589412901632844,1.0017271498013973,0.9876037651487275,NaN,NaN,NaN,0.98537393224632852,0.9876037651487275,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98458304884603132,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
10,Inf,22,0.99795558564600872,0.99795558564600872,0.0183877751033053,0.97956781054270348,false,-6.7337293832023451e-06,-0.0058899458369657022,-0.14129947858492939,-0.004167603428920863,0.040104965906688328,0.18644114885830443,0.90817212375383916,0.092715242501102885,1.0843310845059346,0.96410227412046867,NaN,NaN,NaN,0.99821302009432067,0.96410227412046867,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97956781054270348,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
11,Inf,23,1,1.007445974248637,0.024942383085971243,0.97505761691402881,false,-0.0037780481190905642,0.0033432519732267837,-0.064976200004361703,0.010447270181050516,0.028496171453473718,-0.18601896360245385,0.98221543742208295,0.042391413089818621,1.0627591222927384,0.96206547770287354,NaN,NaN,NaN,0.99793331798519347,0.96206547770287354,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97505761691402881,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
12,Inf,24,1,1.0025348423836138,0.02241283658482791,0.97758716341517204,false,-0.0039173344296427942,-0.0025818213640885451,-0.049864318035663331,0.033191348918940822,-0.040688050801341857,-0.45046028022857132,0.91193308511001736,0.073080708650270776,1.0507864315455318,0.95564844594504206,NaN,NaN,NaN,0.99949227970900856,0.95564844594504206,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97758716341517204,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
13,Inf,25,0.996749668433347,0.996749668433347,0.017475586547149261,0.97927408188619769,false,-0.0026618578669397935,-0.0042919692179549471,-0.079019135341063404,-0.014477853403310537,-0.010146335291963959,0.10506873434811759,0.97657259706387678,0.033064802707023909,1.0393957222072223,0.99304368550199362,NaN,NaN,NaN,0.99924370770611837,0.99304368550199362,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.97927408188619769,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
14,Inf,26,1,1.0044942288516872,0.015191356910302323,0.98480864308969762,false,-0.0069748604113178143,-0.00029782613513550397,0.0061536642076292537,0.0079249494124453701,0.0063872780797546991,0.36408163081805855,0.94102753741848422,0.051269187637484719,1.0384389939297052,0.99157261161999422,NaN,NaN,NaN,0.9994903617865174,0.99157261161999422,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98480864308969762,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
15,Inf,27,1,1.0006043493406809,0.015720474339352995,0.98427952566064703,false,0.0048891990349584453,0.0023801612326901835,0.14826501915441651,-0.067172275053121844,0.047306884490806667,0.48488545021064455,0.89466784362728424,0.082643718954061141,1.0516909096400004,0.92889517284837719,NaN,NaN,NaN,0.99874185466804355,0.92889517284837719,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98427952566064703,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
16,Inf,28,0.9987843073739201,0.9987843073739201,0.012895684159440634,0.98588862321447945,false,-0.0022295115721967964,-0.0023433634040998189,0.031287713356066407,-0.00038514933607669555,-0.0036552937427121179,-0.49853498623794978,0.96094514444733137,0.045196865211408942,1.0468191883490083,0.97614529740866607,NaN,NaN,NaN,0.99984644518520338,0.97614529740866607,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98588862321447945,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
17,Inf,29,0.99841711373814257,0.99841711373814257,0.011575474769861234,0.98684163896828136,false,-0.0012268724589082395,-0.0006595679172908493,0.090319104596887245,0.050826603862098807,0.054481942968573005,0.47937631096205213,0.91723405766062616,0.069967316932476473,1.0501719598323314,0.92873212325317345,NaN,NaN,NaN,0.99956155726120777,0.92873212325317345,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98684163896828136,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
18,Inf,30,0.99854453428677448,0.99854453428677448,0.012294410358437839,0.98625012392833666,false,-0.0011887446690806442,-0.0026471444456609107,0.04616861963729512,0.038588264278715867,-0.0011235867984962233,0.16317510903116506,0.98379983739410137,0.028392726772430283,1.0377460182617189,0.98458826202431926,NaN,NaN,NaN,0.99974294859906332,0.98458826202431926,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98625012392833666,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
19,Inf,31,0.99869049303233337,0.99869049303233337,0.011122167083308394,0.98756832594902499,false,-0.00044971372072911947,-0.0022626559722600938,0.056798856469855843,0.01278469311282171,-0.0028046279730606916,-0.31960810083193114,0.98884651352053932,0.018502441041027638,1.0240011514984919,0.98817851006341062,NaN,NaN,NaN,0.99972147831612357,0.98817851006341062,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98756832594902499,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
20,Inf,32,0.99877616658277679,0.99877616658277679,0.0095062075377959909,0.98926995904498083,false,-0.00051573715194067689,-0.0026348935209227959,0.050948574155874768,0.00076913536155021056,-0.0041907555803322172,0.052944753931140065,0.99868641197533048,0.0090851743509047164,1.0159482432420495,0.9993499029620142,NaN,NaN,NaN,0.99971435271838327,0.9993499029620142,ucb,1.8999999999999999,-Inf,0,false,0,0,0,0.98926995904498083,-Inf,false,0,0,0,true,0,0,0,-0,-0,-0,false
